CopyProj ,  ManageTab ,  ProjPreview ,  ReEditProj ,  SEDragMove ,  SEDragResize ,  SendNow ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ManageTab ,  ProjPreview ,  ReEditProj ,  SendNow ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  ProjPreview ,  ReEditProj ,  ReportsTab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EditDefaultStyle ,  InsertTableImage ,  ReEditProj ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensAndBounces ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SendNow ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  ProjPreview ,  ReEditProj ,  SEBackColors ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SEPadding ,  SimpleProjCreate ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertTableImage ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  RenameProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertLinkAnchor ,  InsertTableImage ,  ReEditProj ,  SendNow ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InsertTableImage ,  ReEditProj ,  SendNow ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  SpellSearch ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  RenameProj ,  SendNow ,  TestSend ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensAndBounces ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDeleteElement ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEDeleteElement ,  SEDragResize ,  SendNow ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtStylesFormats ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  HideOnMobile ,  InsertTableImage ,  ManageTab ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEDragResize ,  SendNow ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ProjPreview ,  ReEditProj ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertTableImage ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  SpellSearch ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,
HideOnMobile ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SendNow ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertTableImage ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDragResize ,  SendNow ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertLinkAnchor ,  InsertTableImage ,  ReEditProj ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  SpellSearch ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtStylesFormats ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,
HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ProjPreview ,  ReEditProj ,  RenameProj ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtStylesFormats,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtViewSource,,,,,,,,,,,,,,,,,
ManageTab ,  ReEditProj ,  ReportsTab ,  SendNow ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertTableImage ,  LinkActivity ,  OpenData ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDragResize ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvProjCreate ,  InsertTableImage ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBorders ,  SEDragResize ,  SendNow ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertTableImage ,  ManageTab ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource ,  UnopenedData,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,
InsertTableImage ,  ManageTab ,  ReEditProj ,  ReportsTab ,  SEDragResize ,  SendNow ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEDragResize ,  SendNow ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource ,  UnopenedData ,  UserAgent,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertTableImage ,  ReEditProj ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SEPadding ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,
HideOnMobile ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDeleteElement ,  SEDragMove ,  SendNow ,  SEPadding ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  SendNow ,  SEPadding ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  ReEditProj ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,
InsertTableImage ,  ManageTab ,  ProjPreview ,  ReEditProj ,  SendNow ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  RenameProj ,  ReportsTab ,  SEBackColors ,  SEDeleteElement ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,
ManageTab ,  OpenReport ,  OpenReportList ,  ReportsTab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
ManageTab ,  ReEditProj ,  ReportsTab ,  SendNow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReEditProj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvProjCreate ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SendNow ,  TestSend ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenData ,  OpenReport ,  OpenReportList ,  OpensAndBounces ,  OpensByPlatform ,  ReportsTab ,  UserAgent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDragResize ,  SendNow ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,
InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBorders ,  SEDeleteElement ,  SEDragResize ,  SendNow ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,
LinkActivity ,  OpenReport ,  OpenReportList ,  ReportsTab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  SEDeleteElement ,  SEDragIn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertTableImage ,  ReEditProj ,  SEBackColors ,  SEDragResize ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertLinkAnchor ,  InsertList ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtStylesFormats ,  TxtViewSource,,,,,,,,,,,,,,,,,
EditDefaultStyle ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  RenameProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtViewSource ,  UnopenedData,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  TestSend ,  TxtFontSizeColor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InsertTableImage ,  ManageTab ,  ReEditProj ,  ReportsTab ,  SendNow ,  TestSend ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertTableImage ,  ReEditProj ,  SEDeleteElement ,  SendNow ,  TestSend ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,
InsertTableImage ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SendNow ,  TestSend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  OpensAndBounces ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensAndBounces ,  OpensByPlatform ,  ReEditProj ,  RenameProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtFontSizeColor,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtViewSource,,,,,,,,,,,,,,,
AdvProjCreate ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SendNow ,  TestSend ,  TxtViewSource ,  UnopenedData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  InsertLinkAnchor ,  InsertTableImage ,  ManageTab ,  ProjPreview ,  ReEditProj ,  RenameProj ,  SEBackColors ,  SEDeleteElement ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,
AdvProjCreate ,  CopyProj ,  DeleteProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  Location ,  ManageTab ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEDeleteElement ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource ,  UserAgent,,,,,,,,,,,,,,,,
EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtViewSource,,,,,,,,,,,,,,,,,,
CopyProj ,  EditDefaultStyle ,  HideOnMobile ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  OpensByPlatform ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SECreateColumn ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtIndentJustify ,  TxtViewSource,,,,,,,,,,,,,,
CopyProj ,  HideOnMobile ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  ReEditProj ,  ReportsTab ,  SEBackColors ,  SEBorders ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  SimpleProjCreate ,  TestSend ,  TxtViewSource ,  UseBlankTemplate,,,,,,,,,,,,,,,,,,,,
CopyProj ,  DeleteProj ,  InsertLinkAnchor ,  InsertTableImage ,  LinkActivity ,  ManageTab ,  OpenData ,  OpenReport ,  OpenReportList ,  ProjPreview ,  ReEditProj ,  ReportsTab ,  SEDragIn ,  SEDragMove ,  SendNow ,  TestSend ,  TxtBIUS ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,
DeleteProj ,  InsertTableImage ,  ManageTab ,  ReEditProj ,  ReportsTab ,  SEDeleteElement ,  SEDragIn ,  SEDragMove ,  SEDragResize ,  SendNow ,  SEPadding ,  TxtFontSizeColor ,  TxtViewSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
