"","CUSTOMER_SK","TOTAL_No_Of_PURCHASE","TOTAL_REVENUE","RECENCY","TOTAL_No_of_VISITS","DISTINCT_PRODUCTS","AVERAGE_SPEND","CITY_NM","pkm$cluster"
"1109",39017296,423,1278.12996,242,20,244,63.906498,"HALIFAX",3
"1110",23575596,368,1277.35971,246,14,191,91.23997929,"YARMOUTH",3
"1111",67091504,321,1276.2897,110,18,132,70.90498333,"",5
"1112",58640654,377,1276.15991,111,33,221,38.67151242,"HALIFAX",1
"1113",59731825,398,1275.7897,118,10,212,127.57897,"HALIFAX",5
"1114",34297187,348,1275.77974,249,14,166,91.12712429,"HALIFAX",3
"1115",59004228,353,1275.43974,121,22,175,57.97453364,"HALIFAX",1
"1116",58236331,428,1275.26963,115,23,207,55.44650565,"HALIFAX",1
"1117",46670799,456,1275.10992,244,35,165,36.431712,"",4
"1118",62407190,441,1273.94984,118,19,189,67.04999158,"NORTH YORK",5
"1119",39360660,338,1273.85989,243,44,198,28.95136114,"THUNDER BA",4
"1120",38973504,514,1273.74996,246,36,168,35.38194333,"HALIFAX",4
"1121",58292284,424,1273.59993,111,31,248,41.08386871,"HALIFAX",1
"1122",23816232,334,1272.37963,251,11,111,115.6708755,"HALIFAX",3
"1123",58910141,413,1272.0099,111,15,154,84.80066,"HALIFAX",5
"1124",62340096,453,1271.98997,129,32,208,39.74968656,"HALIFAX",1
"1125",62377677,339,1271.94976,109,46,231,27.65108174,"HALIFAX",1
"1126",37607401,330,1271.29988,253,12,219,105.9416567,"HALIFAX",3
"1127",52024359,352,1270.19988,259,14,201,90.72856286,"HALIFAX",3
"1128",60503862,394,1269.42984,115,18,221,70.52388,"YARMOUTH",5
"1129",39353615,357,1268.51988,242,24,180,52.854995,"HALIFAX",3
"1130",62288123,436,1267.86996,114,35,274,36.224856,"HALIFAX",1
"1131",61466327,447,1267.60994,111,36,264,35.21138722,"FALL RIVER",1
"1132",27735686,418,1267.50984,129,28,130,45.26820857,"",3
"1133",22114729,374,1267.09988,246,28,228,45.25356714,"HALIFAX",3
"1134",24059375,300,1265.98976,245,21,87,60.28522667,"DARTMOUTH",3
"1135",37731544,360,1265.86995,243,34,186,37.23146912,"HALIFAX",3
"1136",60098810,361,1265.85983,109,17,167,74.46234294,"HALIFAX",5
"1137",59770716,334,1265.39959,112,23,131,55.01737348,"HALIFAX",1
"1138",60591874,424,1264.51998,109,19,204,66.55368316,"HALIFAX",5
"1139",59311575,366,1263.41993,125,30,170,42.11399767,"ETOBICOKE",1
"1140",22287909,430,1263.36979,242,57,150,22.16438228,"HALIFAX",4
"1141",59591969,311,1263.14975,109,58,226,21.77844397,"HALIFAX",1
"1142",59777194,456,1262.72992,109,86,267,14.68290605,"HALIFAX",6
"1143",23326075,398,1261.70985,242,33,182,38.23363182,"HALIFAX",3
"1144",63987982,527,1260.24996,118,51,247,24.71078353,"YARMOUTH",1
"1145",22432003,393,1259.55972,242,15,175,83.970648,"HALIFAX",3
"1146",20767341,292,1259.44984,245,39,166,32.29358564,"HALIFAX",3
"1147",22617469,465,1258.7399,245,23,197,54.72782174,"DARTMOUTH",3
"1148",21451721,370,1258.63984,251,14,202,89.90284571,"HALIFAX",3
"1149",51902175,288,1258.31977,242,113,130,11.13557319,"HALIFAX",4
"1150",60515946,320,1257.24986,112,54,195,23.28240481,"HALIFAX",1
"1151",58674673,349,1256.81985,115,28,139,44.88642321,"HALIFAX",1
"1152",62344041,357,1256.76985,110,25,183,50.270794,"HALIFAX",1
"1153",22422609,367,1256.43978,242,50,181,25.1287956,"HALIFAX",4
"1154",36332291,400,1256.41996,243,22,218,57.10999818,"HALIFAX",3
"1155",21583722,378,1256.28995,110,49,169,25.63857041,"HALIFAX",4
"1156",20666193,546,1254.72973,243,32,179,39.21030406,"HALIFAX",4
"1157",50217513,326,1254.46993,242,43,165,29.1737193,"HALIFAX",4
"1158",41541241,337,1254.20991,248,18,165,69.67832833,"HALIFAX",3
"1159",26314556,405,1254.17982,242,73,215,17.18054548,"HALIFAX",4
"1160",61307199,337,1253.28987,112,34,219,36.86146676,"FORT MCMUR",1
"1161",60635549,424,1252.73995,110,65,183,19.27292231,"NEW GLASGO",1
"1162",52427070,409,1252.57993,244,37,210,33.85351162,"",4
"1163",59506863,382,1252.34991,111,46,251,27.22499804,"HALIFAX",1
"1164",36334124,375,1251.67986,243,17,219,73.62822706,"HALIFAX",3
"1165",39145464,347,1251.56979,262,28,79,44.69892107,"",3
"1166",59583682,381,1251.27999,109,34,123,36.80235265,"HALIFAX",1
"1167",59504658,395,1251.27984,111,42,165,29.79237714,"HALIFAX",1
"1168",60087684,303,1251.02962,111,14,184,89.35925857,"HALIFAX",5
"1169",62652600,607,1250.88996,110,239,254,5.233849205,"HALIFAX",6
"1170",61488694,369,1249.98997,118,21,181,59.5233319,"HALIFAX",1
"1171",36558613,336,1249.72984,243,32,187,39.0540575,"HALIFAX",3
"1172",23629863,392,1249.55991,247,26,237,48.05999654,"HALIFAX",3
"1173",39841728,333,1248.31984,243,25,186,49.9327936,"HALIFAX",3
"1174",28717175,345,1248.24996,242,53,82,23.55188604,"HALIFAX",4
"1175",61085108,476,1247.37993,122,35,89,35.63942657,"HALIFAX",1
"1176",23252059,418,1246.48989,243,33,203,37.77242091,"DUNDAS",4
"1177",59012656,348,1245.78968,109,38,193,32.78393895,"HALIFAX",1
"1178",58869891,412,1245.5699,109,60,248,20.75949833,"TERENCE BA",1
"1179",21432027,341,1245.5199,242,36,206,34.597775,"HALIFAX",4
"1180",60231457,365,1245.3399,110,17,220,73.25528824,"HALIFAX",5
"1181",23615109,376,1243.14989,245,32,243,38.84843406,"HALIFAX",4
"1182",58642218,327,1242.91972,114,17,207,73.11292471,"HALIFAX",5
"1183",21152964,468,1242.78992,243,36,254,34.52194222,"HALIFAX",4
"1184",60511819,337,1242.46977,110,34,220,36.54322853,"HALIFAX",1
"1185",59650904,358,1242.37974,109,21,190,59.16094,"HALIFAX",1
"1186",58904886,330,1242.26991,112,16,192,77.64186938,"HALIFAX",5
"1187",60513008,311,1242.12971,113,18,171,69.00720611,"HALIFAX",5
"1188",58631592,309,1242.06982,109,31,219,40.06676839,"HALIFAX",1
"1189",59564003,348,1241.93993,111,16,216,77.62124563,"HALIFAX",5
"1190",22114420,564,1241.65984,245,33,278,37.62605576,"HALIFAX",4
"1191",58257530,308,1241.29982,114,18,51,68.96110111,"HALIFAX",1
"1192",39448822,353,1240.89982,244,41,153,30.26584927,"HALIFAX",4
"1193",21427351,378,1240.43963,249,25,175,49.6175852,"HALIFAX",3
"1194",61735149,342,1240.38961,109,43,177,28.84627,"COURTENAY",1
"1195",59982050,437,1239.97991,114,92,192,13.4780425,"HALIFAX",6
"1196",53120082,375,1239.78977,245,48,177,25.82895354,"HALIFAX",4
"1197",60603855,371,1239.28954,209,7,130,177.0413629,"WEST PUBNI",5
"1198",22847054,341,1239.05986,252,36,116,34.41832944,"HALIFAX",3
"1199",40118474,387,1238.72988,243,95,215,13.03926189,"HALIFAX",4
"1200",40143053,373,1238.18984,253,66,197,18.76045212,"RIVERVIEW",4
"1201",23469039,369,1237.87984,242,38,130,32.57578526,"HALIFAX",3
"1202",23488969,308,1237.84989,246,27,166,45.84629222,"NANAIMO",3
"1203",59485457,283,1237.48976,112,14,160,88.39212571,"PORTUGUESE",5
"1204",59608203,340,1236.89987,115,46,223,26.88912761,"HALIFAX",1
"1205",64007521,410,1236.86996,110,67,215,18.46074567,"HALIFAX",1
"1206",59582998,360,1236.55983,110,47,244,26.30978362,"HALIFAX",1
"1207",22196183,359,1236.44964,245,16,81,77.2781025,"HALIFAX",3
"1208",20685286,387,1236.31989,244,41,243,30.15414366,"STILLWATER",4
"1209",59607664,347,1236.30984,115,28,191,44.15392286,"HALIFAX",1
"1210",60444147,357,1236.15999,117,31,140,39.87612871,"NANAIMO",1
"1211",20784487,291,1235.72979,245,23,172,53.72738217,"HALIFAX",3
"1212",61086681,367,1235.26987,109,29,195,42.59551276,"HALIFAX",1
"1213",59642979,389,1234.93982,109,91,197,13.57076725,"HALIFAX",1
"1214",59503351,400,1234.52975,110,47,228,26.26659043,"HALIFAX",1
"1215",39928940,338,1233.97987,243,34,208,36.29352559,"HALIFAX",3
"1216",60670944,395,1233.76982,111,17,190,72.57469529,"HALIFAX",5
"1217",65982215,392,1233.2199,109,36,248,34.25610833,"HAMMONDS P",1
"1218",28299895,349,1233.20983,247,48,205,25.69187146,"HALIFAX",4
"1219",49942555,327,1231.73974,249,15,199,82.11598267,"",3
"1220",59059125,380,1231.72999,111,33,238,37.32515121,"HALIFAX",1
"1221",49733642,391,1231.46976,255,41,266,30.0358478,"",4
"1222",59501843,280,1231.2097,110,24,167,51.30040417,"HALIFAX",1
"1223",59028114,459,1230.39994,111,59,237,20.85423627,"HALIFAX",1
"1224",22339198,354,1229.9198,242,69,143,17.82492464,"HALIFAX",4
"1225",60441892,380,1229.22991,115,27,248,45.5270337,"HALIFAX",1
"1226",51848739,397,1227.05985,246,75,122,16.360798,"HALIFAX",4
"1227",36357518,429,1226.00976,244,33,157,37.15181091,"HALIFAX",3
"1228",63405503,399,1225.32985,109,27,231,45.38258704,"HALIFAX",1
"1229",23439015,377,1225.0899,251,30,171,40.83633,"HALIFAX",3
"1230",59647800,756,1225.02997,109,252,261,4.861230039,"HALIFAX",6
"1231",58368286,361,1223.95986,112,47,131,26.04169915,"HALIFAX",1
"1232",62460257,291,1223.8198,113,67,196,18.26596716,"SACKVILLE",1
"1233",39256573,404,1223.71991,244,47,285,26.03659383,"",4
"1234",22287920,351,1223.6499,244,33,175,37.0803,"HALIFAX",3
"1235",40173091,337,1223.30995,243,13,195,94.10076538,"HALIFAX",3
"1236",22319561,269,1222.62975,244,15,145,81.50865,"HALIFAX",3
"1237",21693011,351,1222.37989,244,19,213,64.33578368,"HALIFAX",3
"1238",60510305,327,1222.24991,110,56,165,21.82589125,"WEYMOUTH",1
"1239",21344670,340,1222.24978,244,26,217,47.00960692,"HALIFAX",3
"1240",58790005,441,1222.18998,110,77,181,15.87259714,"HALIFAX",1
"1241",22189488,494,1221.86,246,38,151,32.15421053,"HALIFAX",4
"1242",58231766,294,1221.70982,109,20,171,61.085491,"BROOKSIDE",1
"1243",36759704,316,1221.22969,243,26,175,46.97037269,"HALIFAX",3
"1244",59037521,334,1220.84972,127,16,195,76.3031075,"TIMBERLEA",5
"1245",39457459,308,1220.67975,244,31,186,39.37676613,"HALIFAX",3
"1246",60508625,309,1220.60987,109,37,204,32.98945595,"LOCKEPORT",1
"1247",36791749,342,1220.23985,242,62,191,19.6812879,"HALIFAX",4
"1248",21353790,300,1220.18979,246,23,138,53.05173,"HALIFAX",3
"1249",59427714,329,1219.86987,111,21,203,58.08904143,"HALIFAX",1
"1250",27947858,345,1219.68985,242,31,198,39.34483387,"HALIFAX",3
"1251",58434749,304,1219.36975,129,28,202,43.54891964,"HALIFAX",1
"1252",59646398,363,1219.19986,112,61,225,19.98688295,"HALIFAX",1
"1253",36879508,350,1218.87986,249,31,159,39.31870516,"ARICHAT",3
"1254",22114228,294,1218.48971,244,28,153,43.51748964,"HALIFAX",3
"1255",28312565,398,1217.41992,244,13,226,93.64768615,"HALIFAX",3
"1256",42481580,387,1216.84988,245,26,221,46.80191846,"HALIFAX",3
"1257",20758668,361,1216.46985,244,34,224,35.778525,"HALIFAX",4
"1258",59590426,428,1215.43985,109,86,193,14.13302151,"HALIFAX",1
"1259",61553358,345,1215.40989,109,43,199,28.26534628,"HALIFAX",1
"1260",60026728,357,1215.37989,109,51,160,23.83097824,"HALIFAX",1
"1261",38943758,366,1215.0598,251,19,127,63.95051579,"",3
"1262",58647504,284,1214.83963,119,19,160,63.93892789,"HALIFAX",1
"1263",61170373,503,1214.6099,113,39,153,31.14384359,"HALIFAX",1
"1264",50217469,470,1214.55974,249,42,218,28.91808905,"HALIFAX",4
"1265",36799036,399,1214.41988,262,33,128,36.80060242,"HALIFAX",3
"1266",58420917,330,1214.35981,109,20,211,60.7179905,"HALIFAX",1
"1267",21444698,403,1212.5699,244,21,242,57.74142381,"HALIFAX",3
"1268",61120800,321,1211.39986,111,78,144,15.53076744,"HALIFAX",1
"1269",22204799,322,1211.29984,245,24,198,50.47082667,"HALIFAX",3
"1270",58594611,325,1211.08989,109,65,210,18.63215215,"HALIFAX",1
"1271",59058637,315,1210.88969,114,25,168,48.4355876,"HALIFAX",1
"1272",52539962,304,1210.52973,244,34,175,35.60381559,"HALIFAX",3
"1273",22179031,315,1209.56974,267,20,155,60.478487,"SUMMERSIDE",3
"1274",59031756,318,1209.01979,115,50,191,24.1803958,"HALIFAX",1
"1275",62460537,437,1208.9899,115,34,243,35.55852647,"HALIFAX",1
"1276",64274127,314,1208.63982,115,14,199,86.33141571,"",5
"1277",60990814,349,1208.61974,111,12,136,100.7183117,"HAMMONDS P",5
"1278",60522292,400,1208.50988,109,86,287,14.05244047,"TIMBERLEA",6
"1279",59590633,354,1208.44981,114,32,232,37.76405656,"NEW GLASGO",1
"1280",59512862,307,1207.99981,111,33,196,36.60605485,"HALIFAX",1
"1281",39925565,403,1207.63999,243,37,201,32.63891865,"HALIFAX",4
"1282",59709770,363,1207.51945,130,26,140,46.44305577,"HALIFAX",1
"1283",59567728,372,1207.20991,110,28,198,43.11463964,"HALIFAX",1
"1284",51020585,326,1205.66964,251,11,136,109.6063309,"HALIFAX",3
"1285",59427770,320,1205.63972,111,37,173,32.5848573,"HALIFAX",1
"1286",21156625,407,1205.58986,247,26,155,46.36884077,"HALIFAX",3
"1287",39014144,438,1205.17003,256,17,233,70.89235471,"OTTAWA",3
"1288",28679826,392,1205.04987,248,27,189,44.63147667,"HALIFAX",3
"1289",21476597,465,1204.82991,244,14,214,86.05927929,"HALIFAX",3
"1290",22521891,427,1204.68986,244,112,202,10.75615946,"HALIFAX",4
"1291",60637095,284,1204.32968,111,23,172,52.36216,"HALIFAX",1
"1292",22300396,364,1203.91978,244,18,149,66.88443222,"HALIFAX",3
"1293",66087566,374,1203.85986,110,33,280,36.48060182,"HALIFAX",1
"1294",22340711,387,1202.99992,244,32,134,37.5937475,"HALIFAX",3
"1295",59080454,393,1202.42978,111,31,201,38.78805742,"HALIFAX",1
"1296",39745498,349,1201.42983,254,18,217,66.74610167,"PICTOU",3
"1297",40158571,441,1200.2999,242,55,201,21.82363455,"HALIFAX",4
"1298",22307437,549,1198.60992,243,88,250,13.62056727,"HALIFAX",4
"1299",21578733,387,1198.01999,114,55,181,21.78218164,"EASTERN PA",4
"1300",58338233,283,1197.94974,112,21,159,57.04522571,"HALIFAX",1
"1301",58333165,328,1197.15974,120,22,195,54.41635182,"HALIFAX",1
"1302",39309176,376,1197.13993,243,41,178,29.19853488,"HALIFAX",4
"1303",39355815,372,1197.11,242,44,191,27.20704545,"HALIFAX",4
"1304",51902050,353,1196.40987,248,36,204,33.2336075,"HALIFAX",4
"1305",61846584,397,1196.17999,111,81,251,14.7676542,"HALIFAX",6
"1306",59506321,401,1195.97995,115,38,173,31.47315658,"HALIFAX",1
"1307",39436775,410,1195.41991,244,102,236,11.71980304,"HALIFAX",4
"1308",53401976,329,1195.32989,255,15,136,79.68865933,"HALIFAX",3
"1309",60544441,419,1195.05981,111,45,179,26.55688467,"TRURO",1
"1310",60447944,306,1194.11966,111,40,113,29.8529915,"HALIFAX",1
"1311",58671895,353,1193.95977,112,33,187,36.18059909,"HALIFAX",1
"1312",21581131,285,1193.61978,115,30,81,39.787326,"CANNING",3
"1313",39317355,452,1193.44991,242,30,279,39.78166367,"HALIFAX",4
"1314",60641306,1119,1193.12923,110,36,125,33.14247861,"HALIFAX",6
"1315",51282453,389,1193.00993,247,26,236,45.88499731,"HALIFAX",3
"1316",59487324,403,1192.86,109,65,125,18.35169231,"HALIFAX",1
"1317",59428081,325,1191.4198,111,6,191,198.5699667,"HALIFAX",5
"1318",60748178,310,1190.96972,110,28,146,42.53463286,"HALIFAX",1
"1319",58801552,339,1189.90973,111,30,198,39.66365767,"HALIFAX",1
"1320",51920746,440,1189.79998,269,14,212,84.98571286,"SYDNEY",3
"1321",39451170,349,1189.33991,244,13,203,91.48768538,"HALIFAX",3
"1322",22189490,384,1188.98949,246,54,82,22.01832389,"HALIFAX",4
"1323",22254166,365,1188.66993,242,15,185,79.244662,"HALIFAX",3
"1324",22202777,332,1188.28992,248,16,217,74.26812,"MCGRATHS C",3
"1325",60616678,292,1187.93985,115,40,143,29.69849625,"SAMPSON CO",1
"1326",26025028,339,1187.44979,259,23,213,51.62825174,"TORONTO",3
"1327",20759300,370,1186.95987,244,35,219,33.91313914,"HALIFAX",4
"1328",60037731,296,1186.65981,109,18,188,65.925545,"HALIFAX",1
"1329",64240495,336,1186.64989,111,23,189,51.59347348,"HALIFAX",1
"1330",21460364,321,1185.74976,246,20,222,59.287488,"HALIFAX",3
"1331",62316313,453,1184.80999,110,47,328,25.20872319,"DIGBY",1
"1332",53721340,331,1184.69982,243,29,203,40.85171793,"HALIFAX",3
"1333",52994520,426,1184.10975,246,9,222,131.56775,"HALIFAX",5
"1334",20714190,386,1183.40983,244,42,213,28.17642452,"HALIFAX",4
"1335",61524558,294,1182.95973,114,22,212,53.77089682,"HALIFAX",1
"1336",36525791,410,1182.88994,245,40,251,29.5722485,"HALIFAX",4
"1337",37605150,298,1182.23978,250,18,181,65.67998778,"HALIFAX",3
"1338",52885957,339,1181.7599,248,18,159,65.65332778,"HALIFAX",3
"1339",22119292,387,1181.34988,242,22,185,53.69772182,"HALIFAX",3
"1340",20722175,441,1180.83993,254,8,282,147.6049913,"HALIFAX",3
"1341",22430411,402,1180.68985,243,69,195,17.1114471,"HALIFAX",4
"1342",64990056,348,1179.55985,110,34,131,34.69293676,"HALIFAX",1
"1343",53394730,287,1179.25985,243,40,165,29.48149625,"HALIFAX",3
"1344",21150615,399,1178.89977,242,42,185,28.06904214,"HALIFAX",4
"1345",64957681,417,1178.81993,110,76,247,15.51078855,"HALIFAX",1
"1346",58709615,349,1178.6899,111,38,260,31.01815526,"STELLARTON",1
"1347",62364737,389,1178.51003,115,19,208,62.02684368,"MISSISSAUG",1
"1348",35092146,291,1177.90981,250,15,136,78.52732067,"HALIFAX",3
"1349",53228679,426,1177.20967,243,31,161,37.97450548,"HALIFAX",3
"1350",28211729,278,1177.19979,245,49,186,24.02448551,"HALIFAX",4
"1351",20844587,309,1176.48994,254,18,170,65.36055222,"LANTZ",3
"1352",61077682,311,1176.48982,119,53,158,22.19792113,"HALIFAX",1
"1353",66555270,269,1176.13981,124,12,181,98.01165083,"",5
"1354",60515013,387,1175.86991,113,80,290,14.69837388,"SHUBENACAD",6
"1355",26238110,445,1175.65992,242,82,210,14.3373161,"SYDNEY MIN",4
"1356",23268565,486,1175.6099,243,35,114,33.58885429,"HALIFAX",3
"1357",22211645,328,1174.4498,244,39,128,30.11409744,"HALIFAX",3
"1358",53393862,330,1174.03967,286,18,144,65.22442611,"HALIFAX",3
"1359",20874566,464,1173.87002,243,16,144,73.36687625,"HALIFAX",3
"1360",64057120,396,1173.84983,115,28,255,41.92320821,"",1
"1361",36792820,307,1173.78987,248,19,164,61.77841421,"HALIFAX",3
"1362",58349875,317,1172.96991,126,30,157,39.098997,"HALIFAX",1
"1363",36852153,309,1172.54983,242,27,195,43.42777148,"MONCTON",3
"1364",59793646,344,1171.92989,111,38,241,30.84026026,"HALIFAX",1
"1365",28675927,329,1171.57978,245,56,261,20.9210675,"LOWER SACK",4
"1366",61371147,399,1170.68994,111,27,211,43.35888667,"HALIFAX",1
"1367",20899387,297,1169.92984,257,16,192,73.120615,"HALIFAX",3
"1368",50244430,396,1169.69995,243,32,252,36.55312344,"HALIFAX",4
"1369",37466815,362,1169.17994,243,114,212,10.25596439,"HALIFAX",4
"1370",38885522,317,1168.93979,257,17,187,68.76116412,"HALIFAX",3
"1371",21258318,327,1168.76981,243,12,218,97.39748417,"HALIFAX",3
"1372",39927909,334,1168.39991,246,31,212,37.69031968,"HALIFAX",3
"1373",62339977,269,1168.13986,109,71,186,16.45267408,"MAHONE BAY",1
"1374",58644881,356,1167.94986,111,34,217,34.35146647,"HALIFAX",1
"1375",33415965,350,1166.65992,242,30,252,38.888664,"HALIFAX",4
"1376",21316804,432,1166.18997,246,18,130,64.78833167,"HALIFAX",3
"1377",62333887,368,1165.85983,109,29,218,40.2020631,"HALIFAX",1
"1378",39432357,330,1165.79986,245,46,157,25.34347522,"HALIFAX",4
"1379",21155311,322,1165.49982,264,18,201,64.74999,"HALIFAX",3
"1380",20694092,387,1165.32991,243,55,227,21.18781655,"HALIFAX",4
"1381",61508761,355,1165.16994,178,12,161,97.097495,"HALIFAX",5
"1382",61698109,328,1164.9798,112,59,192,19.74542034,"PORT WILLI",1
"1383",22211634,339,1164.96997,248,17,174,68.52764529,"HALIFAX",3
"1384",59809317,316,1164.72992,115,20,169,58.236496,"HALIFAX",1
"1385",58883851,329,1164.06983,111,38,146,30.63341658,"HALIFAX",1
"1386",59564912,339,1163.72995,115,12,132,96.97749583,"HALIFAX",5
"1387",23729982,396,1163.6499,242,38,185,30.62236579,"GANDER",4
"1388",51762035,308,1163.63994,246,67,110,17.3677603,"",4
"1389",39437724,265,1163.47989,243,17,114,68.43999353,"HALIFAX",3
"1390",60816988,295,1163.34984,122,33,169,35.25302545,"HALIFAX",1
"1391",59590401,399,1163.27001,115,20,138,58.1635005,"HALIFAX",1
"1392",51278996,371,1163.10993,242,50,223,23.2621986,"HALIFAX",4
"1393",61911034,432,1163.05988,110,141,216,8.248651631,"KINGSTON",6
"1394",33445925,468,1162.68995,242,99,334,11.74434293,"SYDNEY",4
"1395",21198409,325,1162.12985,243,11,197,105.6481682,"HALIFAX",3
"1396",61754560,342,1161.30987,110,42,230,27.650235,"PICTOU",1
"1397",53223269,299,1160.34979,243,28,189,41.44106393,"HALIFAX",3
"1398",58892208,321,1160.27989,132,10,223,116.027989,"HALIFAX",5
"1399",58872284,313,1159.48989,110,30,117,38.649663,"HALIFAX",1
"1400",33449455,303,1159.41965,250,14,179,82.81568929,"ST ALBANS",3
"1401",23602975,397,1159.3799,242,68,110,17.04970441,"DARTMOUTH",4
"1402",42430668,402,1158.68995,243,39,253,29.70999872,"",4
"1403",36520958,331,1158.3899,244,42,130,27.5807119,"HALIFAX",3
"1404",60025978,363,1157.04988,109,93,264,12.44139656,"LOWER SACK",6
"1405",59462841,335,1155.21976,109,69,194,16.74231536,"HALIFAX",1
"1406",24330627,290,1155.13982,243,29,168,39.83240759,"HALIFAX",3
"1407",53323662,332,1154.94987,242,25,169,46.1979948,"WELLINGTON",3
"1408",23812284,342,1154.86995,244,19,155,60.78262895,"HALIFAX",3
"1409",59009314,359,1153.69982,109,39,153,29.58204667,"HALIFAX",1
"1410",36838496,336,1153.03982,245,30,209,38.43466067,"HALIFAX",3
"1411",21225305,322,1152.91968,243,13,142,88.68612923,"HALIFAX",3
"1412",59506145,314,1152.52986,113,25,177,46.1011944,"HALIFAX",1
"1413",40142100,292,1152.38981,256,40,179,28.80974525,"SCANDIA",3
"1414",21969872,343,1151.9999,245,25,181,46.079996,"ETOBICOKE",3
"1415",58886857,374,1151.76996,117,12,200,95.98083,"HALIFAX",5
"1416",59583707,322,1150.88981,110,45,148,25.57532911,"HALIFAX",1
"1417",39751608,322,1150.52996,242,52,174,22.12557615,"HALIFAX",4
"1418",40025356,355,1150.43994,244,41,201,28.05951073,"TORONTO",4
"1419",36877270,328,1149.73995,252,25,148,45.989598,"CHARLIE LA",3
"1420",64946496,444,1149.71999,109,82,126,14.02097549,"HALIFAX",1
"1421",60368645,405,1149.41993,109,58,100,19.817585,"HALIFAX",1
"1422",20662386,338,1149.30986,249,22,191,52.24135727,"HALIFAX",3
"1423",22572914,403,1149.17998,244,65,248,17.679692,"HALIFAX",4
"1424",59427761,376,1148.87996,115,7,184,164.1257086,"HALIFAX",5
"1425",64593318,289,1148.74977,110,31,147,37.05644419,"HALIFAX",1
"1426",39833237,312,1148.54976,248,12,178,95.71248,"HALIFAX",3
"1427",27966388,310,1148.50988,245,21,123,54.69094667,"",3
"1428",61366111,337,1148.50975,110,19,178,60.44788158,"UPPER TANT",1
"1429",25692862,304,1148.11994,244,21,187,54.6723781,"GLACE BAY",3
"1430",51899964,423,1147.96995,245,25,215,45.918798,"WARKWORTH",3
"1431",22114407,402,1147.83992,245,21,120,54.65904381,"HALIFAX",3
"1432",58710710,336,1147.83989,109,55,160,20.86981618,"HALIFAX",1
"1433",37709568,360,1147.25996,247,27,189,42.49110963,"HALIFAX",3
"1434",23839601,382,1147.01997,242,57,207,20.12315737,"LAKE ECHO",4
"1435",21969042,323,1146.21986,252,13,170,88.17075846,"HALIFAX",3
"1436",59506859,619,1146.17992,109,92,206,12.45847739,"HALIFAX",6
"1437",62343913,315,1145.93991,113,41,216,27.9497539,"HALIFAX",1
"1438",36783305,317,1144.9599,253,21,224,54.5219,"TORONTO",3
"1439",22498448,318,1144.40975,244,28,178,40.87177679,"HALIFAX",3
"1440",58898556,368,1144.33,111,22,211,52.015,"CLARENVILL",1
"1441",21156633,320,1143.92998,247,17,191,67.28999882,"HALIFAX",3
"1442",66354034,398,1143.45999,109,52,245,21.98961519,"HALIFAX",1
"1443",59608211,426,1143.38993,110,18,255,63.52166278,"HALIFAX",5
"1444",60432818,341,1143.22988,111,39,150,29.31358667,"HALIFAX",1
"1445",21472496,371,1143.12991,249,13,189,87.93307,"HALIFAX",3
"1446",59504342,391,1142.93994,110,30,191,38.097998,"HALIFAX",1
"1447",39937443,350,1142.38988,111,20,224,57.119494,"MONCTON",1
"1448",66081016,333,1142.2899,128,29,140,39.3893069,"TORONTO",1
"1449",65216082,307,1142.26994,109,26,244,43.93345923,"HALIFAX",1
"1450",39355816,350,1141.54992,242,54,239,21.13981333,"HALIFAX",4
"1451",42478355,349,1140.27993,242,52,199,21.92846019,"HALIFAX",4
"1452",39354929,253,1138.9699,248,40,112,28.4742475,"HALIFAX",3
"1453",22114416,348,1138.65991,245,20,130,56.9329955,"HALIFAX",3
"1454",58648980,310,1138.64993,111,34,177,33.48970382,"HALIFAX",1
"1455",21611748,386,1138.63,245,13,229,87.58692308,"HALIFAX",3
"1456",58728563,360,1138.42988,110,29,157,39.25620276,"HALIFAX",1
"1457",39843378,379,1138.05993,110,61,178,18.65672016,"HALIFAX",1
"1458",38858903,358,1137.8398,247,12,201,94.81998333,"ST. JOHN'S",3
"1459",37474820,389,1137.77989,246,11,250,103.4345355,"SHELBURNE",3
"1460",40173099,312,1137.76975,248,30,170,37.92565833,"HALIFAX",3
"1461",58234819,333,1137.40987,112,20,177,56.8704935,"HALIFAX",1
"1462",58255810,262,1136.21968,115,25,167,45.4487872,"HALIFAX",1
"1463",22287893,339,1136.14993,244,66,157,17.21439288,"HALIFAX",4
"1464",59427017,359,1134.97994,111,76,174,14.93394658,"HALIFAX",1
"1465",22750439,397,1134.89999,242,64,167,17.73281234,"HALIFAX",4
"1466",58743727,906,1134.729,186,9,43,126.081,"BEAVER BAN",5
"1467",60291471,477,1134.71992,114,36,125,31.51999778,"HALIFAX",1
"1468",51676276,348,1134.63988,242,99,191,11.46100889,"HALIFAX",4
"1469",58662262,267,1134.61982,112,19,113,59.71683263,"HALIFAX",1
"1470",64736191,340,1134.56993,115,31,209,36.59903,"MONTREAL",1
"1471",22114707,378,1134.32993,244,51,137,22.24176333,"HALIFAX",4
"1472",35103641,298,1134.16989,251,23,168,49.31173435,"CHESTER",3
"1473",39828563,311,1133.94994,247,52,154,21.80672962,"HALIFAX",4
"1474",62505120,317,1133.85982,112,40,223,28.3464955,"HALIFAX",1
"1475",37474885,391,1133.15992,255,161,257,7.038260372,"DARTMOUTH",6
