"","ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE","PRODUCT_NAME","PRODUCT_CAT","pkm$cluster"
"365",11696721,4554.89982,836,373,5.397668161,"Other Fruit","Produce",1
"366",11646126,4524.99989,1000,319,4.380734768,"Sandwich / ","Home Meal Re",1
"367",12928446,4496.78999,942,398,4.325697548,"Pickles-Ant","Deli",1
"368",12807633,4491.20999,1193,550,3.495313196,"Bread Produ","Commercial B",2
"369",11741918,4480.70994,1066,599,4.142215803,"Cooking Veg","Produce",2
"370",11749549,4475.49814,593,344,6.07156647,"Chicken","Meat",1
"371",12506365,4462.87979,1981,900,1.535974018,"Fruit And D","Grocery",2
"372",12719231,4458.56988,560,295,7.908099415,"Apple And P","Produce",4
"373",11742721,4432.88951,870,411,4.981402858,"Deli Meats-","Deli",1
"374",15080720,4430.43977,799,443,5.231733544,"Dairy Chees","Dairy",1
"375",11746247,4422.97999,1627,637,2.685760935,"Milk Produc","Dairy",2
"376",11601443,4421.36985,984,560,4.383787201,"Potatoes","Produce",1
"377",11639535,4421.17998,1140,644,3.73112964,"Potatoes","Produce",2
"378",13043424,4414.56999,1026,399,4.237787515,"Muffins","Instore Bake",1
"379",11732181,4413.93992,1079,385,3.744165868,"Eggs","Dairy",2
"380",12889459,4412.30995,1546,607,2.478345209,"Bread Produ","Commercial B",2
"381",12787020,4410.27929,685,230,5.881117945,"Organic And","Dairy",1
"382",11698053,4408.03816,603,364,6.9350194,"Pork","Meat",4
"383",11742236,4394.61,2560,1010,1.735644585,"Garlic Onio","Produce",2
"384",11697159,4389.21639,439,158,9.698291241,"Organic &Na","Grocery",4
"385",11708570,4388.32999,1915,732,2.001872053,"Packaged Go","Seafood",2
"386",11740841,4385.15965,938,466,4.774523721,"Other Fruit","Produce",1
"387",11667865,4379.39939,607,299,6.504461846,"Horticultur","Floral",1
"388",11750878,4373.01999,783,510,5.546991031,"Baking","Grocery",1
"389",12819975,4362.58971,841,392,4.519313392,"Yogurt","Dairy",1
"390",11842626,4358.13972,1275,476,2.704635699,"Bread Produ","Commercial B",2
"391",15065937,4338.61983,782,469,5.266308514,"Dairy Chees","Dairy",1
"392",13778462,4338.11,1541,523,2.651241066,"Salads","Home Meal Re",2
"393",13789564,4332.08,1491,489,2.829066488,"Salads","Home Meal Re",2
"394",15057148,4313.81993,947,448,4.165382696,"Frozen Dess","Frozen Groce",2
"395",11839867,4305.49995,1353,532,3.039378689,"Buns And Ro","Instore Bake",2
"396",14388197,4257.62675,475,236,8.506583088,"Chicken","Meat",4
"397",12785613,4252.07909,873,339,2.999657727,"Eggs","Dairy",2
"398",14027227,4249.68996,1330,784,2.926510019,"Tomatoes","Produce",2
"399",15107687,4246.86,1053,605,3.885327635,"Potatoes","Produce",2
"400",11704057,4238.77991,1053,627,3.356907456,"Other Fruit","Produce",2
"401",12734565,4237.48972,892,298,4.617760708,"Party Trays","Deli",1
"402",11653168,4233.26,3200,1501,1.22833646,"Garlic Onio","Produce",3
"403",11600491,4231.96999,1360,670,2.999889623,"Organic Pro","Produce",2
"404",11686438,4218.21995,1028,460,3.85953306,"Yogurt","Dairy",2
"405",11738361,4216.83819,586,272,6.746974543,"Beef","Meat",4
"406",11688840,4190.40994,530,211,7.849830132,"Sushi","Seafood",4
"407",11753063,4165.9794,1014,368,2.895660269,"Other Froze","Frozen Groce",2
"408",11745187,4155.5398,744,295,5.463441018,"Bistro","Home Meal Re",1
"409",13798064,4152.49964,690,251,5.919564794,"Other Fruit","Produce",1
"410",11743304,4150.22999,1747,544,2.340441764,"Bistro","Home Meal Re",2
"411",14196408,4146.58994,896,372,4.504204471,"Refrigerate","Produce",1
"412",12860218,4143.47911,528,245,6.947710993,"Water","Grocery",4
"413",11639439,4141.49997,1055,583,3.831801194,"Potatoes","Produce",2
"414",11605030,4135.38996,1611,883,2.583117558,"Apple And P","Produce",2
"415",11954857,4122.37993,897,413,4.22222096,"Frozen Dess","Frozen Groce",1
"416",14362773,4116.84999,1733,431,2.089947946,"Soft Drinks","Grocery",2
"417",13797908,4106.08999,1023,350,3.742752769,"Other Fruit","Produce",2
"418",11634177,4100.51,845,293,4.646184834,"Bistro","Home Meal Re",1
"419",12734559,4099.67843,928,341,4.316507895,"Party Trays","Deli",1
"420",11633644,4091.17961,779,403,4.721698716,"Deli Meats-","Deli",1
"421",11743330,4084.92752,602,193,6.761959301,"Bistro","Home Meal Re",4
"422",11703947,4077.22981,906,396,4.548706692,"Salad Items","Produce",1
"423",14410881,4069.19958,673,279,5.732192161,"Yogurt","Dairy",1
"424",11635881,4059.45994,834,397,4.473101496,"Processed","Meat",1
"425",11749553,4057.80849,612,379,5.281932989,"Chicken","Meat",1
"426",12858020,4039.8399,1028,387,3.658480983,"Soft Drinks","Grocery",2
"427",11820781,4029.76783,485,314,7.95021709,"Beef","Meat",4
"428",12721707,4028.94989,621,295,6.449317121,"Spreads And","Grocery",1
"429",11634183,4025.66629,414,148,9.698219223,"Bistro","Home Meal Re",4
"430",13797904,4015.85997,1036,369,3.804763499,"Other Fruit","Produce",2
"431",14856715,4013.98988,642,377,5.928213473,"Dairy Chees","Dairy",1
"432",14246997,4012.98924,634,231,5.496223095,"Chicken","Meat",1
"433",15107685,4002.4,988,527,3.938942308,"Potatoes","Produce",2
"434",11696755,3992.28999,1023,437,3.842551317,"Other Fruit","Produce",2
"435",15145965,3989.2963,421,218,8.528992374,"Chicken","Meat",4
"436",11695591,3986.18997,771,427,5.067179475,"Butter And ","Dairy",1
"437",11727535,3983.10999,1362,652,2.66672667,"Refrigerate","Produce",2
"438",11666588,3978.94991,740,429,4.787996343,"Spreads And","Grocery",1
"439",15107683,3974.50999,990,567,3.91702465,"Potatoes","Produce",2
"440",12788455,3964.10999,1629,962,2.2388923,"Organic Pro","Produce",2
"441",12231805,3947.78998,1018,496,3.670616185,"Dairy Chees","Dairy",2
"442",14410882,3943.58945,644,277,5.650015132,"Yogurt","Dairy",1
"443",11600530,3939.64988,830,528,4.264121389,"Other Fruit","Produce",1
"444",11603748,3926.54986,845,324,4.411285941,"Milk Produc","Dairy",1
"445",11746122,3925.28988,959,407,3.843152485,"Eggs","Dairy",2
"446",11681161,3923.40995,1351,694,2.646669954,"Bread Produ","Commercial B",2
"447",11752719,3915.36989,1287,324,2.120839796,"Soft Drinks","Grocery",2
"448",13881131,3914.11749,447,237,8.473044631,"Fin-Fish Fr","Seafood",4
"449",11744852,3910.50986,1341,701,2.579638544,"Bread Produ","Commercial B",2
"450",11653998,3909.89989,664,320,5.757183652,"Refrigerate","Dairy",1
"451",11749354,3905.20991,901,577,3.758652806,"Potatoes","Produce",2
"452",11742786,3892.03999,2861,1355,1.363184395,"Cooking Veg","Produce",3
"453",11658144,3891.43997,1080,527,3.28034908,"Chips","Grocery",2
"454",11842759,3888.73961,568,267,6.491639877,"Deli Meats-","Deli",1
"455",15673352,3882.99614,406,209,9.246706738,"Chicken","Meat",4
"456",12493825,3878.64967,699,263,4.811246214,"Organic And","Dairy",1
"457",12218996,3877.54967,578,290,6.362533385,"Processed","Meat",1
"458",11750182,3875.40975,755,394,5.143178678,"Other Fruit","Produce",1
"459",11606551,3874.96,804,474,4.072675384,"Apple And P","Produce",2
"460",11743317,3874.54,973,381,3.92709147,"Bistro","Home Meal Re",2
"461",11606412,3870.26957,668,391,4.859667408,"Household O","Grocery",1
"462",11648792,3868.67944,610,229,5.894010459,"Sandwich / ","Home Meal Re",1
"463",11668189,3865.00979,822,428,4.456360389,"Processed","Meat",1
"464",13008898,3857.50973,1078,323,3.575891228,"Bistro","Home Meal Re",2
"465",11823150,3849.99615,387,11,9.441549,"Lottery Sal","Lottery",4
"466",11666106,3841.1494,446,284,8.48198382,"Oil","Grocery",4
"467",11742226,3840.75998,2207,1134,1.766387468,"Garlic Onio","Produce",2
"468",11744126,3836.43998,833,384,4.349815475,"Pickles-Ant","Deli",1
"469",13904245,3830.78,1506,367,2.543546241,"Magazines A","Books & Maga",2
"470",11697155,3819.36681,384,158,9.709722832,"Organic &Na","Grocery",4
"471",11823783,3810.80999,826,396,4.348715148,"Pickles-Ant","Deli",1
"472",14315946,3787.55961,1546,569,1.384250553,"Organic &Na","Grocery",2
"473",11633466,3786.749,433,243,8.448181242,"Hot Beverag","Grocery",4
"474",13798062,3779.56985,885,339,4.097967492,"Cooking Veg","Produce",1
"475",11737695,3776.55996,1139,475,3.245231388,"Salads","Home Meal Re",2
"476",11693256,3774.99978,825,336,4.37941807,"Deli Cheese","Deli",1
"477",11894373,3774.29999,803,337,4.467281468,"Tomatoes","Produce",1
"478",12889460,3773.10997,1386,573,2.479617048,"Bread Produ","Commercial B",2
"479",13778460,3764.02999,1408,501,2.599495737,"Salads","Home Meal Re",2
"480",11636950,3761.97989,604,245,6.135546284,"Refrigerate","Dairy",1
"481",12741451,3761.31997,472,201,7.953970244,"Sushi","Seafood",4
"482",11670825,3752.98916,659,334,3.11660754,"Canned and ","Grocery",2
"483",11872780,3752.35992,759,362,4.493947076,"Alternative","Instore Bake",1
"484",12785669,3750.01998,1246,529,2.722970253,"Organic Pro","Produce",2
"485",11658147,3745.31998,1017,537,3.251456272,"Chips","Grocery",2
"486",11746289,3736.92,1532,488,2.28,"Milk Produc","Dairy",2
"487",13019940,3731.38999,1354,403,2.257013372,"Bistro","Home Meal Re",2
"488",15065935,3728.95991,665,377,5.472157904,"Dairy Chees","Dairy",1
"489",13999722,3728.05976,609,406,5.902011518,"Paper","Grocery",1
"490",11698925,3722.29969,922,448,3.368725875,"Pork","Meat",2
"491",13881110,3722.08999,966,442,3.748136234,"Organic &Na","Grocery",2
"492",11746295,3720.96,1498,520,2.28,"Milk Produc","Dairy",2
"493",11739434,3715.49995,830,498,4.383309042,"Mushrooms","Produce",1
"494",11735355,3708.93999,807,397,4.56730898,"Cooking Veg","Produce",1
"495",12861735,3708.86996,1039,297,3.4044926,"Bistro","Home Meal Re",2
"496",11746194,3701.33994,1017,474,3.446915992,"Butter And ","Dairy",2
"497",11732861,3696.30996,1258,538,2.593391001,"Packaged Go","Seafood",2
"498",11742606,3695.90865,545,271,6.614486908,"Fin-Fish Fr","Seafood",1
"499",11703843,3692.32992,527,303,6.956818971,"Pasta","Grocery",4
"500",12857904,3689.63984,597,275,6.002830691,"Yogurt","Dairy",1
"501",11692493,3682.86975,1550,262,1.270210228,"Soft Drinks","Grocery",2
"502",14071333,3678.03999,1081,572,3.270861907,"Chips","Grocery",2
"503",11620838,3674.52994,890,486,3.915710515,"Cooking Veg","Produce",2
"504",11659754,3672.66989,1021,488,2.921073871,"Bread Produ","Commercial B",2
"505",14066844,3658.69921,516,197,6.64352923,"Chicken","Meat",1
"506",11741059,3653.86995,1049,562,2.735026998,"Other Fruit","Produce",2
"507",13767671,3646.32999,1284,372,2.252540982,"Bistro","Home Meal Re",2
"508",11635063,3643.6498,485,170,7.313346901,"Sandwich / ","Home Meal Re",4
"509",14417263,3640.05816,380,161,8.857609914,"Boxed Seafo","Seafood",4
"510",11744907,3632.50984,749,395,4.732999827,"Cooking Veg","Produce",1
"511",11823786,3623.79997,803,381,4.2102283,"Pickles-Ant","Deli",1
"512",11674083,3617.01754,436,193,7.393362999,"Chicken","Meat",4
"513",11645958,3614.52995,1094,344,3.077933441,"Sandwich / ","Home Meal Re",2
"514",12787456,3613.01996,750,290,4.475300384,"Refrigerate","Produce",1
"515",12932341,3610.80678,374,167,8.583982308,"Service Cas","Meat",4
"516",14405312,3605.14,742,309,4.691366712,"Other Fruit","Produce",1
"517",15221625,3603.1899,1067,578,2.554041332,"Cookies","Grocery",2
"518",11727614,3602.24989,941,418,3.491081524,"Cooking Veg","Produce",2
"519",11699918,3589.13999,891,345,3.953550551,"Cookies","Instore Bake",2
"520",11746302,3581.35998,781,332,4.422556543,"Milk Produc","Dairy",1
"521",14066848,3574.89826,470,172,7.029727287,"Chicken","Meat",4
"522",11703689,3569.37951,742,449,3.472037602,"Dairy Chees","Dairy",2
"523",11645956,3568.57,1085,370,3.216629732,"Sandwich / ","Home Meal Re",2
"524",11742703,3567.04938,532,203,6.598077108,"Deli Meats-","Deli",1
"525",15016567,3566.03991,604,356,5.814361459,"Dairy Chees","Dairy",1
"526",11741072,3563.85,1033,406,3.250766246,"Salted Snac","Grocery",2
"527",11638489,3561.84991,590,227,5.968053124,"Pastry Coun","Pastry",1
"528",11619162,3560.29959,463,212,7.26384628,"Pet","Grocery",4
"529",11604867,3557.21999,1411,550,2.225986297,"Salad Items","Produce",2
"530",12518569,3551.98985,1565,723,3.522907651,"","",2
"531",11951732,3545.99996,423,218,8.456913828,"Bulk Food","Bulk",4
"532",11954856,3542.18994,773,396,4.196683912,"Frozen Dess","Frozen Groce",1
"533",14106215,3539.33976,553,244,6.171802085,"Deli Meats-","Deli",1
"534",14509229,3531.09998,1048,425,3.209358847,"Chips","Grocery",2
"535",14197620,3526.16964,600,326,5.44910379,"Processed","Meat",1
"536",12516262,3525.80998,721,330,4.553596848,"Yogurt","Dairy",1
"537",11700428,3518.7775,393,211,8.902741781,"Mollusk Fre","Seafood",4
"538",11740976,3517.08998,813,527,3.398128073,"Other Fruit","Produce",2
"539",11664997,3511.43,1196,303,2.858511706,"Sandwich / ","Home Meal Re",2
"540",11742550,3508.71849,455,216,7.522868604,"Fin-Fish Fr","Seafood",4
"541",11740756,3507.13,2842,631,1.058019732,"Water","Grocery",2
"542",12222161,3502.59974,568,300,5.949823101,"Dairy Chees","Dairy",1
"543",14388089,3500.13958,672,288,4.599192508,"Chicken","Meat",1
"544",11664523,3491.19714,396,213,8.633073769,"Horticultur","Floral",4
"545",12878999,3485.55986,722,366,4.397097135,"Other Deli","Deli",1
"546",11735126,3473.5798,1493,600,1.407058839,"Organic &Na","Grocery",2
"547",11743069,3472.48964,568,205,5.78690739,"Sandwich / ","Home Meal Re",1
"548",11872776,3469.89995,751,323,4.439023506,"Alternative","Instore Bake",1
"549",14369157,3460.39,1189,330,2.247817761,"Bistro","Home Meal Re",2
"550",11746234,3453.33959,590,127,5.486122139,"Milk Produc","Dairy",1
"551",13865048,3450.13994,841,484,3.803516947,"Other Fruit","Produce",2
"552",11600422,3445.85989,624,387,5.419951446,"Other Fruit","Produce",1
"553",11741780,3445.74998,2543,1265,1.365462738,"Cooking Veg","Produce",3
"554",11742192,3443.5696,1309,513,1.420617068,"Organic &Na","Grocery",2
"555",12187229,3436.59995,879,401,3.730989744,"Tomatoes","Produce",2
"556",11659746,3434.67992,1058,444,2.52186096,"Bread Produ","Commercial B",2
"557",11702685,3427.93791,401,242,8.502526203,"Pork","Meat",4
"558",11654394,3424.34966,559,272,5.393659209,"Smoked / Sa","Seafood",1
"559",11599256,3419.99992,724,314,4.410073631,"Processed","Meat",1
"560",11741217,3418.83991,1269,598,1.310062474,"Citrus","Produce",2
"561",11698097,3410.0898,916,438,3.354657789,"Pork","Meat",2
"562",11746228,3404.11926,554,147,5.481345963,"Milk Produc","Dairy",1
"563",11942634,3402.95982,646,335,5.099927399,"Organic Pro","Produce",1
"564",11695594,3398.32,940,436,3.479765458,"Butter And ","Dairy",2
"565",11700024,3393.95999,1132,450,2.93832891,"Pastries","Instore Bake",2
"566",12932823,3392.52774,386,221,7.953440576,"Beef","Meat",4
"567",12932827,3391.96967,569,255,5.743549684,"Beef","Meat",1
"568",11616699,3387.73954,600,252,5.636540917,"Deli Meats-","Deli",1
"569",11942007,3386.92761,432,161,7.421514948,"","",4
"570",11742920,3380.5499,710,325,4.467087394,"Deli Cheese","Deli",1
"571",11842327,3378.18669,372,215,8.919310249,"Beef","Meat",4
"572",11654601,3365.62984,655,314,4.817226344,"Deli Meats-","Deli",1
"573",15284448,3365.219,481,182,5.888957401,"Yogurt","Dairy",1
"574",11748962,3359.51712,336,185,9.875547107,"Spreads And","Grocery",4
"575",14340230,3358.73926,527,233,5.554784507,"Chicken","Meat",1
"576",11735778,3355.28999,1284,565,2.632059741,"Other Fruit","Produce",2
"577",11972276,3353.95982,682,237,4.732848627,"Other Fruit","Produce",1
"578",11683667,3351.90946,675,277,3.420976174,"Eggs","Dairy",2
"579",11731713,3347.69958,660,265,4.298806035,"Organic And","Dairy",1
"580",14941604,3345.96998,934,488,3.305445752,"Bread Produ","Commercial B",2
"581",11617940,3336.96998,2709,1084,0.942798684,"Chocolate","Grocery",2
"582",12787839,3333.38996,955,462,3.320907901,"Refrigerate","Dairy",2
"583",11703593,3330.72998,885,373,3.526161952,"Chips","Grocery",2
"584",11714016,3329.99667,337,185,9.837303596,"Internation","Grocery",4
"585",11842629,3329.29999,1048,380,2.711556827,"Bread Produ","Commercial B",2
"586",12516261,3326.89989,665,347,4.511217992,"Yogurt","Dairy",1
"587",15043137,3319.96998,904,386,3.469098293,"Processed","Meat",2
"588",11746230,3317.26999,1943,700,1.62967509,"Milk Produc","Dairy",2
"589",15092892,3309.35728,357,115,9.069161583,"Cooked Meal","Home Meal Re",4
"590",11671427,3303.86999,1180,703,2.71989813,"Sugar","Grocery",2
"591",12776882,3302.63953,1360,507,1.416758025,"Organic &Na","Grocery",2
"592",11632407,3298.09999,749,369,4.28854472,"Refrigerate","Dairy",1
"593",15164885,3297.47995,429,221,7.685790235,"Paper","Grocery",4
"594",11669497,3295.38998,854,461,3.572101868,"Bread Produ","Commercial B",2
"595",14941602,3294.00997,876,381,3.487147205,"Bread Produ","Commercial B",2
"596",11675026,3285.31783,359,203,8.753903359,"Fin Fish Fr","Seafood",4
"597",11602709,3284.43963,698,296,4.710157063,"Deli Meats-","Deli",1
"598",13797805,3283.08,838,345,3.852136038,"Cooking Veg","Produce",2
"599",12493869,3279.85962,555,264,5.284624343,"Processed","Meat",1
"600",14506606,3279.84988,641,406,3.884547521,"Processed","Meat",2
"601",13043422,3279.67995,729,204,4.233086058,"Muffins","Instore Bake",1
"602",11832845,3276.73969,718,359,4.020440853,"Fin-Fish Fr","Seafood",2
"603",13789509,3274.8799,623,245,5.179887379,"Cooking Veg","Produce",1
"604",11616697,3274.49956,595,243,5.512625522,"Deli Meats-","Deli",1
"605",11741962,3266.19999,2042,1029,0.420586783,"Cooking Veg","Produce",2
"606",11749819,3264.17948,885,492,3.018532544,"Bread Produ","Commercial B",2
"607",11746123,3263.26997,756,354,4.192308484,"Eggs","Dairy",1
"608",14861836,3262.75996,1199,622,2.666460443,"Salad Items","Produce",2
"609",13902069,3262.12992,526,193,6.125722357,"Salads","Home Meal Re",1
"610",14502892,3261.24971,692,384,4.110672787,"Frozen Pizz","Frozen Groce",1
"611",14109105,3260.24998,668,369,4.762862857,"Cooking Veg","Produce",1
"612",11609331,3256.84998,1088,484,2.803710861,"Mushrooms","Produce",2
"613",14333565,3252.9998,1177,18,0.998149566,"Lottery Sal","Lottery",2
"614",14346808,3246.70995,2478,1052,0.97073022,"GM","General Merc",2
"615",14905342,3246.47998,696,287,4.442459164,"Refrigerate","Produce",1
"616",11658141,3244.93994,917,460,3.256382806,"Chips","Grocery",2
"617",11686808,3244.61998,1022,458,2.967025435,"Eggs","Dairy",2
"618",11746252,3244.09999,1330,739,2.335389055,"Milk Produc","Dairy",2
"619",11643927,3241.7499,1110,323,2.770890431,"Cooked Meal","Home Meal Re",2
"620",11687939,3239.50989,560,254,5.676523714,"Deli Cheese","Deli",1
"621",11753870,3239.42999,1324,521,2.187512615,"Soft Drinks","Grocery",2
"622",11832854,3232.58741,404,179,7.313207686,"Fresh Crust","Seafood",4
"623",13797795,3229.26996,1159,367,2.636562309,"Other Fruit","Produce",2
"624",11823784,3225.06997,711,294,4.268370826,"Pickles-Ant","Deli",1
"625",14878485,3217.79987,707,391,4.137004191,"Dairy Chees","Dairy",1
"626",14101793,3212.78973,451,184,6.820672284,"Deli Cheese","Deli",4
"627",11638490,3207.80993,538,194,5.894318401,"Pastry Coun","Pastry",1
"628",11609337,3204.29998,1078,481,2.808161555,"Mushrooms","Produce",2
"629",11741268,3191.01999,880,378,3.531666663,"Pastry Coun","Pastry",2
"630",13902580,3190.28998,924,479,3.27133369,"Paper","Grocery",2
"631",11666585,3188.83985,590,364,4.921059991,"Spreads And","Grocery",1
"632",11972260,3186.96985,732,221,3.966372058,"Other Fruit","Produce",1
"633",11740752,3183.14996,667,382,4.416307715,"Apple And P","Produce",1
"634",11601482,3182.50994,892,470,2.987760223,"Other Fruit","Produce",2
"635",11606570,3179.36999,681,354,4.575616097,"Apple And P","Produce",1
"636",11745211,3177.45994,335,130,9.395402896,"Bistro","Home Meal Re",4
"637",11635291,3173.77993,443,253,5.833179012,"Paper","Grocery",1
"638",14332420,3173.48695,357,138,8.134615566,"Chicken","Meat",4
"639",14101795,3168.1599,394,176,7.914111548,"Deli Cheese","Deli",4
"640",11673143,3165.86981,534,162,5.766884972,"Milk Produc","Dairy",1
"641",11742190,3159.25971,1305,470,1.464226642,"Organic &Na","Grocery",2
"642",14899958,3159.09998,980,461,2.981712628,"Chips","Grocery",2
"643",11600522,3158.43989,731,403,4.15696006,"Other Fruit","Produce",1
"644",11636457,3158.36,1100,244,2.733461538,"Sandwich / ","Home Meal Re",2
"645",13902587,3157.00995,872,458,3.063408206,"Paper","Grocery",2
"646",14472122,3153.0799,652,162,4.275919048,"Organic &Na","Grocery",1
"647",11669494,3152.58996,769,369,3.602057081,"Bread Produ","Commercial B",2
"648",11638741,3151.07999,833,430,3.749667863,"Refrigerate","Produce",2
"649",11625370,3148.80999,1884,594,1.605252793,"Milk Produc","Dairy",2
"650",15253068,3148.08998,852,370,3.378131604,"Chips","Grocery",2
"651",11668184,3146.98984,661,339,4.574772935,"Processed","Meat",1
"652",11664753,3145.94778,362,158,8.635214917,"HMR Chicken","Home Meal Re",4
"653",15016570,3145.73992,532,299,5.814398426,"Dairy Chees","Dairy",1
"654",14543023,3143.8499,560,259,5.403499911,"Frozen Pizz","Frozen Groce",1
"655",15075612,3139.99686,314,203,9.936295796,"Paper","Grocery",4
"656",12148130,3131.06996,968,434,2.975940073,"Refrigerate","Dairy",2
"657",11745487,3125.01999,726,294,3.801645972,"Bread Produ","Commercial B",2
"658",14941603,3124.9,835,403,3.401125749,"Bread Produ","Commercial B",2
"659",11685428,3124.68991,531,292,5.434385581,"Spreads And","Grocery",1
"660",11751556,3113.26972,507,285,5.923819591,"Household O","Grocery",1
"661",12827506,3104.89976,717,260,3.721354647,"Yogurt","Dairy",2
"662",14345311,3103.64996,876,387,3.421397466,"Breads","Instore Bake",2
"663",11744851,3101.13995,1073,560,2.623668833,"Bread Produ","Commercial B",2
"664",11753853,3096.02989,1118,289,2.083954053,"Soft Drinks","Grocery",2
"665",14492863,3090.90999,909,475,3.045701173,"Bagel","Instore Bake",2
"666",11985424,3084.8598,437,194,6.858519989,"Dry Produce","Produce",4
"667",11657012,3081.31991,580,196,5.235034405,"Bistro","Home Meal Re",1
"668",11746298,3080.28,1282,420,2.28,"Milk Produc","Dairy",2
"669",14249657,3079.63991,739,380,3.496480946,"Cereal","Grocery",2
"670",12787164,3069.99693,309,180,9.46870682,"Shell Fish ","Seafood",4
"671",11645960,3063.63,981,281,2.996316327,"Sandwich / ","Home Meal Re",2
"672",12787254,3062.23997,827,370,3.442639213,"Alternative","Instore Bake",2
"673",12231004,3060.70966,478,270,6.194828726,"Dairy Chees","Dairy",1
"674",11632675,3055.78997,695,377,4.327383341,"Refrigerate","Dairy",1
"675",12787878,3053.08993,851,393,3.305255478,"Refrigerate","Dairy",2
"676",13797782,3052.60999,806,331,3.654596768,"Cooking Veg","Produce",2
"677",11741424,3049.61999,1317,646,2.35279069,"Apple And P","Produce",2
"678",11779472,3048.16993,833,349,3.459915838,"Eggs","Dairy",2
"679",11703221,3047.89924,635,231,2.900454871,"Pork","Meat",2
"680",11603111,3046.99992,843,23,2.994623633,"Lottery Sal","Lottery",2
"681",12252854,3046.28982,677,237,3.858579804,"Organic And","Dairy",2
"682",11699190,3045.53998,1053,506,2.628362101,"Bread Produ","Commercial B",2
"683",14388095,3040.75734,308,213,9.349372998,"Chicken","Meat",4
"684",11828129,3040.03985,647,311,4.009555733,"Mollusk Fre","Seafood",1
"685",12148121,3039.84711,319,172,9.232464753,"Horticultur","Floral",4
"686",11683854,3035.02999,587,316,5.07689948,"Butter And ","Dairy",1
"687",11701218,3030.28993,1025,381,2.691713801,"Buns And Ro","Instore Bake",2
"688",11696638,3020.57949,517,142,5.249747631,"Milk Produc","Dairy",1
"689",13870738,3018.17885,494,233,5.264812815,"Beef","Meat",1
"690",11699074,3017.1899,815,349,3.189100944,"Pork","Meat",2
"691",12820704,3014.49958,470,222,5.652507239,"Soft Drinks","Grocery",1
"692",15253061,3014.05,871,395,3.353724138,"Chips","Grocery",2
"693",12932829,3013.2497,644,308,4.147308234,"Beef","Meat",1
"694",14316004,3011.34754,310,200,9.408352678,"Shell Fish ","Seafood",4
"695",11614058,3005.14984,612,343,4.654711565,"Organic Pro","Produce",1
"696",11634184,3003.94,680,217,4.37980826,"Bistro","Home Meal Re",1
"697",15007552,2998.65998,1010,444,2.743636958,"Refrigerate","Produce",2
"698",13788511,2997.07969,725,353,3.971868222,"Bulk Food","Bulk",2
"699",12218998,2992.37968,453,247,6.16985219,"Processed","Meat",1
"700",11722719,2986.29998,1180,586,1.965307907,"Canned Vege","Grocery",2
"701",11743332,2983.61737,360,138,8.269129206,"Bistro","Home Meal Re",4
"702",13797902,2981.07994,512,232,5.77543046,"Other Fruit","Produce",1
"703",11741146,2980.86966,499,319,6.06997542,"Other Fruit","Produce",1
"704",13035032,2977.04997,299,122,9.93976505,"Sushi","Seafood",4
"705",11645980,2976.55999,658,216,4.46134654,"Sandwich / ","Home Meal Re",1
"706",11901473,2969.97993,413,209,7.141070474,"Apple And P","Produce",4
"707",11842451,2969.33994,590,272,4.711005619,"Yogurt","Dairy",1
"708",11619282,2968.68997,799,340,3.296862979,"Refrigerate","Produce",2
"709",11670831,2967.41967,854,469,1.396092131,"Canned and ","Grocery",2
"710",11699716,2962.35996,633,321,4.230559055,"Processed","Meat",1
"711",14399127,2960.89787,313,226,9.216756006,"Pork","Meat",4
"712",11738371,2956.77821,433,198,5.763384198,"Beef","Meat",1
"713",12788285,2956.58996,691,345,4.081369978,"Deli Cheese","Deli",1
"714",11743146,2955.01972,668,198,4.14136707,"Cooked Meal","Home Meal Re",1
"715",11815094,2954.39996,810,349,3.317269709,"Yogurt","Dairy",2
"716",12159328,2952.03993,851,403,1.879338048,"Other Fruit","Produce",2
"717",11727459,2949.10999,1081,537,2.436207214,"Refrigerate","Produce",2
"718",11600770,2948.83967,647,349,3.830505533,"Cooking Veg","Produce",2
"719",11603586,2948.38962,1277,526,1.348878571,"Organic &Na","Grocery",2
"720",14513086,2944.43999,881,389,3.196928625,"Chips","Grocery",2
"721",13903414,2943.43989,533,363,4.925009354,"Paper","Grocery",1
"722",13776051,2942.02995,628,261,4.489903824,"Organic Pro","Produce",1
"723",14509227,2927.43998,871,379,3.198036734,"Chips","Grocery",2
"724",12787455,2926.67998,609,217,4.472957775,"Refrigerate","Produce",1
"725",11743113,2925.17995,746,291,3.848514483,"HMR Chicken","Home Meal Re",2
"726",12246782,2919.69996,1059,593,2.606918946,"Cooking Veg","Produce",2
"727",11737691,2916.24998,881,370,3.279787389,"Salads","Home Meal Re",2
"728",11675084,2908.70995,833,377,3.113864079,"Yogurt","Dairy",2
"729",14456026,2906.4871,292,166,9.171777792,"Organic &Na","Grocery",4
"730",11616781,2906.0797,551,126,5.079579256,"Milk Produc","Dairy",1
"731",11948914,2903.85,378,245,6.162936508,"Paper","Grocery",1
"732",11873431,2898.10984,583,343,4.371781098,"Ham","Meat",1
"733",11686868,2896.52,867,376,3.19,"Eggs","Dairy",2
"734",11684197,2892.27964,436,219,6.222933548,"Soft Drinks","Grocery",1
